index,signature,time,phish_type,victims,phishers,token_accounts,loss
3799,3xMLJJFnywaLabRjUNKmXM48gkhZCEboX4HRVgSVhgZzUnmx4tQMypAbBNVoF8rKRd7mBtaKPKt3tGFipmTjPpah,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"36nqsdbnckzQDYqg56z85hZz4o3tPSCsCay12XVnHs7X,5nFkkssHyWNDmQJDwb6c5FTY3ASpDLfMaJmob5GAYtfF,BhzPej7sCmxikpTaJqWfXaZuTksdu3494GJf3zcnV76b,BNQrzbBN9WyFbdw1CDvjHHJCNv91LpvEApzeTLdzmio9","[('GSB5bCLoYrFqzcqhNoE5JBPD6drKdBfsvGFzPcgj6fKM', 1.0), ('G7JY5Ui9YghpXCjCAh9bEf3QgZ2HKKmys8JggNmhzH6k', 2.0), ('5cv3owN2tdymKQZyCDK6bGXAzShQR7qERD35yLV24APT', 2.0), ('ToZRJ4s9sWHtuSKUBSu1wxxgZzw8uHYNtQc8m6wKJP6', 4.0)]"
3800,659BCE5dBiCnDNb55zxAUH4VjTtMYe6t2cBFnmTYR2fpbMW4ipCiNDd1n4T7NTG2VbWngSFHv6b3seS6TzDH2Rpa,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"7vJ8FQSALAow9mGDjDcMnaSmv61Ys35kSvnkWusmrLTt,BzG4dZDgQuiwW23jpxppbtVPHnNoL56vn9kcTarSnUag,FjkTQjTidhzZiQkgc6q5vGLHw18UACfsAVn1nmT7s2bj,GzSPUm9QnJju392ttoKeiPQw5j6DiBttcKhnSoKpVNEo","[('D1RQK1FxkJT8CUN9WBarYiGrQJuGwkFQh72RKisTf31u', 1.0), ('CVWLeNzcoBQgFznvknZ2eKG4eveKbSvRSZ3Drf9ZEjMi', 1.0), ('AsiP4tPh6tWfgKMjTibhA5H6ge3EnHSyh3iPPDEFSqSu', 1.0), ('9oM4Bg2E8y8LkGbaJhd27tcbto4KpjvXHubG2LEoRbQL', 1.0)]"
3801,2hekiLPgEoPCh27kQiapKoRNRu2itG5wu7kywNWLuiPZfAodxFCiWa23GChYmsVFCBkS9UAKXkd5aiemC8qp3dGP,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"FakoXRAP5SvPr3rQTLemkePCh9MsxpFip6GxwdtRkmRH,ES4NiSAQy7nygrPdajHdgDGhtY7X7nM8YdDREfeW63vq,2zcRfDHohcKtP5MvPtbnTUN4G9eLYtwewA6HnqgTZZzK,4WQUx8Q7rgAp76LykquZC4UrhWkh2t3K1V2hZWrkwTJj","[('Hx5GzazhJhUsVXAzbbrzfE3WmA3t2c99QdUn6FzJ5KFN', 2.0), ('CRmGfCvD3s43v2X6dGMmA9XVCMXy8jacKGQ6H451afgd', 2.0), ('CqsskuWAfXrq3yfGrcthbwP9FgSkb9kLB3uxGcEuPUNo', 1.0), ('GZc3s3saypSHEx9txVWLpVskDntco7f1CLXhhQmMN8LF', 1.0)]"
3802,63Uf3k8NcNN9at4QiwVpj4FuyAXSW58hQxRPjeJpvFE83CXoBSRDgjFSWsBTwaVweYj1DeAB834Xzh74i3NY9FSM,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"AeWazsnrwBniYw3ggs4ExsnBfPUgmGf6dzG5YyrTUyuM,893qtVQdCYjZdusVMnjJkYrKztUQyTakqiNvwBQgJJw,FfZ32j5WCQnnD6YXTRVzgaJ7sFr3tKGpcm9dtW3mnByv,f7Ceo8yQnJe8cgwNnLcphTn7S4bZma9c2hUDnfqfDG3","[('WLZAGA9jnK7o5nTgkDTDngSsSuiyegb1p7Ch5DDoQEe', 1.0), ('LepfZTTLC6LRQwkUbNNHrqXNDRFKe3snSzMmYfgZ8Cq', 1.0), ('4mHfAoewTpro1kcXP4Li6YypVSC7cRG7viSLoKa9V2kS', 1.0), ('WLt4YzchWBFCa62cottuJniCGUpVQxy9uEmtwws6iiK', 1.0)]"
3803,4gJh6yMYfLzxVTNpAgD4W8uUjSQVJQE9em3t2PQ7i5YNyyVSaarK4hqVgbqzgHDwd4goLpBwNxRZikQVixGvjFCH,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"onXoaD1tCXPvf5dq6vQnPNS866VCSNa7PakMpDKx8ux,8GUJADDGozmoYoRUvgnX2yQ5VUjYoHqBRDaXcyWSAUwC,2h7GywgrhQNjgNEKUnjzSVxkCatVXKAFuaKvskcuJXAF,9oUDzw78P4A5eMtxJ2osaGtpJcPSqnZRu5WnLhsPfyfb","[('BYuUSWv39DWygdL27F2mgbhkvcyrPoPJheeV84raWJqn', 5.0), ('GaDCeuZ4S8FkvNLHdYputug1bMUdrjcLik4G3fvjEkkq', 1.0), ('2zEhEEJLCdXAgeutxsThXcnvGKg9MTtV3hsA4FvZ6kbn', 1.0), ('Hu21QtcE1SvMj2TCFAoLsxHRe5akLa1Ue9Ki8qVsUrj1', 1.0)]"
3804,4j2KcfZhM8ENfv2TkveBkWgBu8TaTCoDiweU7LbPJWPKeJuFEZpbkQ5nAfwFoA5zETgq3Rd7hR5wmS68faWAvwho,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"EMmDbTsx6zSXMGZRXmjsjBcgfennjykjmMZcZ2kawq4N,CZ5p3hWkQzzm2321caTJQJ3MpGTZPemEEEoLhpZFShPx,DRpR5zUbX93bY4rJM5yico3H3YC6WyP5h8drgh2XuqRM,C66FRNLx65YfPN7QJN3umX5U3WnMt1rNpKJVLbVNKL7q","[('HS3n6JcEZ8eVp8ppu14zRPckDTev57Syg4auunMduq2r', 1.0), ('9qcLbAanoAo461yf19epr6GXGyAwHQn8asKGUaoRRB47', 2.0), ('Cs5cTxzJSHdkgoCzB1wK6XYvCenCTkoEFMNgEREPKq2f', 2.0), ('CFUJKb3nMqMSkSdBTvo828JgU2g98T5HP8BPDYoq3YcU', 34.0)]"
3805,4piwd6ezNCze69fRodCuzN9H8PW3t7Uxbs8v3Meypv2WVEEvTZ3veAo9UCiz9qWwRAZQVrUoyv7N7yUnYbbEuGfb,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"BUUgq2j8oS3PRCXVkYb1UVKyEMJTQzVYyxd9qhfgNC4G,92HxWqUZrh7Jm6jXV4nxDMxKFH5mabGd6fP1pdB4N9Nh,6EERB9MBRv6rrJcEDh44ypncoPr5XCrjgYWkgS3Gp2jx,B1bnUHEMR9W1yQKqMubKQJCRZVfzpM9m49rEMyQE8hG8","[('BYHvqH47A1UrUDZnPhE94X9LLg2ChrxwmkXfabbxy43A', 3.0), ('AWWL88eXNREJaT1KFvdTWmGnVSSXqxjbYhFUjJ978eFn', 3.0), ('F9BsU42aUqQ8zB4s722FuGMK1oc46kKg49ToBWMVAh7Q', 1.0), ('HHPNUnBxFAv4Pg2QnoQ1aee41rKWkQV5hmGrMu4XCcyZ', 2.0)]"
3806,3rvxaPDkRu9SbsAGvHhM3ytCZFEsCssS9jjy8u67bZztmLW52wQe3GncguKX6gUPVxWP197sV57NR8u8qrYsTSaz,2024/4/25 20:47,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"DP175QeGStt6kWys7Cokypwk3PwkGtCjKmRcYofCMBx7,6NVcptc3ZyTAHxxGrMy1C6mz6nWhzXkiqQwodto7uy1,EeRMPUgWnXvWBc1PCLyHBn9k6BpuqBg2YQbZQFwT1GsX,2pkxroSPxuVLHFGujrG27VoqLX5UobKJrQqkRRPhu1z2","[('DsWEmwvBnMKMNgYyb9U6YfwzYKU8HTxSr4iGtduq3EkS', 3.0), ('2h5FZH6DV94Rxtzqntzt78a3UDXf73EG9gXGcc4Pgzea', 1.0), ('sotka91WnAeWUbmyBgGbHjhYFML1AX1Nk3xYdvQTMth', 229.776219), ('Aa5a4s9CVuePhVTQ1FRsFXbkwZ29Mzfr2tGBRmWWeoa9', 2.0)]"
3807,4EPUQC24uTMJNbaH69pAwVpPNYkPEcrMrTFrAEzRhJNdQe3jk1YWY3EsF3DRq7X4uZ1mooNcNCNoiFbeVA3Y3tK4,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"6p532qfJQDriAvsqhKCiMQQAjPS9ctA6h8rCn9EKGi7q,Fzq32HphYVusEQMyN7HRj3WsTG3KoqzRwc5bbUtx1Y9Y,6kML2XcLCy8Eb17mTwg65S6EvMB7X8Enmw3ugwdocG4K,2d1ixdJYpduQEKKPPpcTg5gCUd94MxY17PvwUCeN5bNo","[('JEH1kCEzhv99v9WfNymj8Lu5GFpyTXDZuR1iRuQXFYP3', 1.0), ('WLvHg7QnPPrBg2c6pkfiZhryfj7tiCzwrsxjyduZXp5', 1.0), ('2Qni4H82vQs4zZNhRrrccPoLx99dj6sCnyrJDoa2nPB4', 1.0), ('FBHFo6uQheu5WNXhryDUpkDwyCQP6e1iTF56veLVJu3a', 2.0)]"
3808,4qCVWUVQc4AWNZRd36XF2dpV588rcFbLp9CAcq339UdnWd5UzwPgDfS9DHQbgXvEeB6HyMsHxBUg5eKN95pSe5pV,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"D9dY8nbhFmnJHWcYb3Y9MnuL1dEyp6Xxz3j2pBtzfnS2,EpmgJC89sHfrjLptPUQ7sGQ8VvGMAwz988AbgAySEk26,HkniNRvmJQEuUTzpMyJddR9pzuddi7Zp82hMexNn7z5G,GCfG4SukJydquW1m6dQv5k2gF5WyHn3mpkq1xmcWBF3D","[('8p4Rh3VzgBKTs98qZVzMUD9u2QDb2K3e3J1FyzU9fBKy', 1.0), ('32vpmdeVeBLU6VYqmk3ukoNT9GkQRvo9dxQR1ASjVkS7', 1.0), ('FaSjMD3bi1bFDxZnUMq3bML1NibCNXdhFxzuy8mtTGkn', 1.0), ('6vzU92pxTpLXiqwimoTop3ccPVucChYQkBoeciM6ddsA', 1.0)]"
3809,26haTJWwFYoP7JrCutjh4AM2y3RFQEbkk2Hi3xYmrDCF6HhG1spFEWZNDDYZvdMmwj4sqV4h6iTmXZB61cDDjAYt,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"GabvBTZrrfaoiyw59PVb88nRVSRwoowSjBjXdvU7shnB,DiBYDVM9P6kQ15ViDNJ1m6mfHRxBbGGf63WgZV3E3ZZd,C9EjLRABBJBMBC5bCbZi8TzKvagQgZbKdgPdXyzGVoBZ,2o2qWSNqgoPFyZXzWyqdo3omaP4VXQPX8JjuuVfwmHin","[('ToMMTbZZFqfMawb9Hg3fR44n662sBN4T9eo38FDBxiU', 1.0), ('EmHcLPrPvS6koPuBA2TEzLRvhC52ae3ZuhF8zDqg7Usg', 1.0), ('FdLycDiJH5se75GZyxEdEdo6c3z7WHkoHZmvbkibUUrS', 1648310.222251), ('8Krs8oPzaVV4wU7NGYznDqwZ7R9CiXPbkyQaQc7BHRur', 1.0)]"
3810,2D8tgHBFUoancsfKTEQUGKvVBYHvhAtEhRfHCkZuouenGeLpFVrgvnB15zjwuZvKG8qkWmjwn9EH61Reo6KaLKkv,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"E8JnBPSqo3D87sKE5PLEzBfhvZPnwXwL8DSogTr6Dsc8,HrrL9AsucvhyHGWa9Kj4q2xMNKJxAd7sZKhRSomCBgvQ,41nJGGCdDYaCxRivBMAuLDsrtHw5osQZ8eArn2ia3c38,2wncCFELsA2Cr2Y81okdHRAR9ob4ExHXTCbEiCaRoHpM","[('3y92R4HTxk3gfdhY67pxWSKoVTXmMygsXwTqc8U2PNo7', 1.0), ('DZ8FzdemF5DhbpHgXB5gdp9WfsVjZTdxKWs3VUaxPDo6', 1.0), ('J1DBKK7NFQcCBGwtRJP2VSt3K7LTTKhXGGtPrNJTgP5k', 1.0), ('FgGSSyWTof35tPwZi8CZ7uoH2tD6y1ezWcMiw38Cmoat', 10.0)]"
3811,3XuBSzY1Q57rq5nrxtrNushRtCkZZX9sR92cxSiHP9crXAfvYCcX4foAy75zCbz1ypBoS8Q8Z2iDAoaah23VjHXs,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"Gm1bArtFdgtjKkKaikyE8aAc1wLUKqbia7tt7Zvtjupb,ABBrxijig75xe1rmM86DPP3oEqkFey4NYmoc84dmKcp1,ARcmzCwU46kg79xKZ57gsXuAWxQUssvjR35wtNmpW4zN,3DSDAFrtVbMps3fqWrhNECcCMqgfEf4MEBXeZ8gBGWRG","[('8vmfpC295wnxH7mnPw3GpfvD9mCCdJBj81mPfe9PL9Wi', 4.0), ('7ZoZgKUrhr3XVDFGvmoNoADLGMi69pAg6sKeUfXF5R4d', 1.0), ('Aa7baHCJJv8ygaWjUb8vpiyKx4E932YEm3xPwkwQrVuK', 3.0), ('4K1f9XNcYdXZ5BkFXzVHUjkWdWpWxUuhYV6hXwdy1GTM', 1.0)]"
3812,2kQooRZDGktcaUngmsbVf6eVEQ57BbYHxvdE76F64Vf49EZjqLq36Txt8cQAXVAed1Fp2dLPnwTFNTJuZadPGNaT,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"3uieEQhTXgTGkiAjb5FsQCW4XrTiAjYxoigjrdV975j7,TfFXBXeVqPhGY7Z2ctsFfQLqSzXjAjnrr5MCK8ML1V4,w1NftxnnPvv5uzaws5o4265eNZsukiq15EN52yM2iZP,37e2JywrCmjQJH8fKfjyrkVw1dHJFm8TtvhM5QxUyPpf","[('4vTfgiigTJcvkX4pvWXGCXzbLZnrvLnqMncYmVHRstpy', 3.0), ('83M9bPqwsGqYgjnAr6A3JU46mP43HsH8zjMmPYewTX57', 1.0), ('FUuJtn5Qnq55z7vQBJVNQ8ZtXoLqBzrtGXE8HMiaVLW3', 1.0), ('WL3JbsR9VGjFP7maGkAC6LfS9s3JFuCWeU5JAB9Gi4G', 2.0)]"
3813,27BqvK8H4xsRLkvFiWtx4E2UYeUdDMuSxNH4ha2nAh35xF13gY8AjCD9qZf8ma9R6EuCmHmBWJugUyXfpe5LnpzB,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"BPqb8jojUM1yxocQpnLgfuvm7b3Ekof7PGkVpQ91GFit,FMbkMHDrVd88HV6ssUy1uhyKDgBWgNDzNp7VcWfZJc7c,6P8t9uQWP2ATU15zwgQykCVp5X1Yt7DuUHjYKmbD19vo,HG9ePEgMPKsa81oAn3vw7eNGpNkiSQAzSXboYA3SLGfS","[('23yK2NnD2bo5gKpferCchNo4n84epSc52JXjM38BqyxE', 1.0), ('DAHSwp5jFX9fzgHLWCxXZAjkqm3w4guTkWKA9rNJHx1q', 4.0), ('eeQpwUeYbRykWDKrTMhpKuL4aRnYRAvd4A315rnrt1i', 1.0), ('5tMhmodggwwcdcQQUZXJabXbU5NAbpWqMXkUjeFs9X72', 2.0)]"
3814,5nz8Vr8KHtXsPfmzrH3k6osPDB4vrRL64vqbcNfB54nNh2oo6RG8wMA9A4zE96ntJhChJRgcdW9UCw7w7W54zeuz,2024/4/25 20:46,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"CRspz26Q4J5LwoRTkAhxLQcbFy1QuN2hituKXWGqWzis,BKMvtoTFAvxBRvmkWcRRG6T32MPwuRA5HtvfXFmm9oSY,Bn94fn2UjuimewzpKMNSkuBeD6KewoA7ApM6tHouuLqQ,HJnc2AM9iqv2c3ZYqGW7EdMhyeGd79p3oCTUiQX3KqXc","[('BjFceVzhHSADeV9udJnS73sxdGFQ2VcFdi1meXhS1EzF', 2.0), ('EBJVb5zFBkThYDBn65Ffc33dgC6dQV2JkW5ZWEhnfPsf', 1.0), ('FkzGJqE2ABECsEjSPXZ31cb7WvNzErNEiqtT1gU3ZZXX', 2.0), ('86UqeuymeRzycNa3fjDyFVoHrr4H5zdsPxREEZZ7Kmp4', 1.0)]"
3815,5jq8Tk8pEBFE5Ng99U5XK75DsS8nXtV8pxiNNYJiYr6UK5iEnE5xE9wSq5K5RUzFcjb7QPEhSQa9E9soaJkrfHhJ,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"J5Yo5M9Nfvch6ArN8Eri7n4m5pn5L1f2iAs3rSGQKBAN,9dDnqiv2iwksYJqnSoGZvg4RyiENM2xjxR6N2LvTyFrv,AEBBdsxNAPGUi3fGzfBXnMsX8QbPUajZUj78Z2ptLTHJ,3gE6VuhCNYR4oVyNxbSKVespLa9inZGYW5CHH6n1abhS","[('VfrWyHmgwrt4uoyhMorne8nThfbtK36TYYiGpzPrNKr', 1.0), ('Aj3jXC5bHPsvfYFBSiZSedaWUFkq62DvVJHFR5qMs5E6', 1.0), ('GtMzfTbKd2rKJrhDkbWsQxwpZFL2SNAg2JEYeYF5Eg1z', 1.0), ('56mJqmAmux95coBSqzJi1cxrqASNH2ufCk8hap53ozcA', 1.0)]"
3816,5APvXtBxM9MbNA26ecPH55GLT5SBk53Ba81HkARcdWHmF8YXZaq9ZXhdFhtMoUHwcvVL84nMjHwW7a7Lc14nNctV,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"Cm7SqHwHLs89DW6Z5eBE3vSQcRjPHyf9ATgcYmajVuqp,93p5LzDxQ5L3rfJMTXWiXfpZffSRfsksddPyFxhEL71r,PeBVpm4uZGBwsm74xeavyQ6AUFZdtnZMXmArQXXggMJ,Gvncv2nx4MMYyGGJYtFn1aexNbVkWnejnh9MRATYn87x","[('PHnyhLEnsD9SiP9tk9kHHKiCxCTPFnymzPspDqAicMe', 24.596624), ('JB4TgcQe3nuMsia9iCeT5SqBasmi75FtwiRXLwfBxS5w', 1.0), ('CUky75eE17Pw7bmFNyHPC2jiSQPTG7tUpUt1EvM2uJxm', 1.0), ('HZxuiEYmaQyvxcRw1nLu1ghWd114SAcviEHXDSdavfTb', 1.0)]"
3817,3FahZZtturCPP2dCKXs1wx6JS1HzwpCU8FL1GPdpsJGdLh7ouqeH16hajAqp3g3WLfMaQWqGgvhnay2H8m1h3Kd9,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"J2WiyiaSJwvJQ9dgZUL1318i3gbG62xk5iuZmwandjJv,HP9poRpAtiTsdKsLyZqp5MpMH3HCM3jXiVd3Uvqth7V2,HUyfMQyc9Q8W9FmTXuF8gJ4H11UFabDBGF8mFP3JBgbg,BXiyiz2z4LgnfXYVGv6g3gXRZsYNuK73YpXYBWxQ4h6e","[('VVKNtVuJJ1fYPAh2tRbZWVssiRVY6Z8hari5DbR9omy', 2.0), ('32KJ3z6sNs8VPpb67CCqFVe6TQH27gSScLqTAsHpkpjs', 1.0), ('5uhNVKqLyRdK2YYqam9bahJMw2NNhCtzCNhPFN8ExqJU', 1.0), ('9o8omSzhsGcUEdgGxLLzdkqkxMxwEYr8yhqrJZ6P4tTd', 1.0)]"
3818,2QaYjjde8D4JM4ZiCsscJDd1i5hCm1SjThubbhCJ88TTztDhp1V4KENgzgLpceYyso9WTHac679Z3RMt9x2d9yw9,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"Hoeqj1uJEUxPL3juxDY8EhWfpusFmv3KjUQqHpJhXTJA,DR5eTmDuV3SSbXKRwEBs6zqfBHxLdJuUGqbXSuBNgeAw,EYC3DPz1DiChZrEqA6FRgSNTJocFe5a92znvE5ocRc1r,B5KXFTwN6iR8p2rKj9GhJCFQcHJVMYLX9nGU73Jd4hw","[('3gwtfPBCSEaCZU7ua9LzF1JgFFtpNncbVed51VTTiYgM', 1.0), ('2t8GhJ1s2NuztKRU2MNBa1vCd23gjd4i9H1V4TyBwfVi', 1.0), ('Ausi8C9FsxwFYr8r1atBspbnuQdUUFDexExDtS9iaRgv', 1.0), ('DUmMTQA6cxoNte4CiEeRtSYtMa56LbL4HHyou2p2DZXo', 1.0)]"
3819,5WFLQEwBpg9QyrvsjddVSsfQSN549NwHqKs2EBmFDzJRNPsLzdWi8NXgW8HLmDVjxQjGLJZoYCNHpy6oNJ4Ws9MX,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"FtZfeUavs6D6oJEcqk25QmxFLKVhXwuJUzWQ3bni7Qwn,8swj9nbcH8R6TsZ9p7yHMHTHgBiBpKaUbxqe7Zkxn5GT,9dLxgk384gXrsLagt8j6MGLntpW5G1zZnBfhyBdZrXkv,AT7jb2HWchTDgXKe37P7v2HDm4CLSJFm5K7fuF38S7h8","[('A1CeJPVjGDXFNzgrT6NDW5XP4A1dbyUo724Gd2B3mGYe', 1.0), ('8xJRLRroDKxUJkrZjRW33nySFkpoDSBz68desTmSemoM', 1.0), ('4bsqJfyxvN8DTebLjhAeAowNzZY89CuPomDwNiRVG2Lx', 1.0), ('9adZ7vAB3dU5B4kgRTfWcv9sp9x8sMRRYqTSgPWSaLNJ', 1.0)]"
3820,35Xo1UjVa8na1F4KWi2wEg19FADmUnvXDGkoQ1YEBgDTsacDWT6G7HnbULbNn98aiCfqWg1Qh42spogt7hpzece7,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"6Qn84bTs6Tib8f55ps7V9aTVW7CW7PqKbUkaxHu4TZj2,3s6u6UZ6vczTRGZVN2VHg1Pt9ZM4APZCwJSvXSMSq2bR,73xAAMxTMt2gkf4iaSyFagw5nUqgGvToAr1h6JpSggpj,4BovXjzdnBS4eCVBx5FxkL2Nb49ksj9Kzyc85AsjKRyd","[('CpddMuYyav61X4BjPbV3aZYc7Shu5RCPEvXZi29PtCND', 1.0), ('Bd3oUy7cBLVhm1oVKt7qJY9JMPNX4JPwC8hdG4QUEyMo', 1.0), ('6b1UJUP1YNEHwQtCUJxZ2dTM1rg9whXGZoU1YQzQq8Rf', 1.0), ('5qPZ4QBKwj98qrzNEduhEnYsapLaXWvgw6HjpoAveYDP', 2.0)]"
3821,46RLcHxEvhyTzVyQK8TUDz2fhiFKQvEDoWEkfKFCeRVrwJX1po2vLJSyVJSppBqDE2hsbYp4YsBYDArXZY1czN1x,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"3dmsbqtSL2qGy2AqUYjD7yCrRSLZnmZKKkHJmLFUEJUS,ucCsYqJJHqLb1CNdCErPcR5xYFM1M3ZkZ75CZHWqJgD,qVUVE8EQmnQk67wAUsZxTnzuox3jvCZZEqbw7TMryzc,2w5KNvGVFsySSLMhGc4QArkkNQUdTpA6kL2UaHaaD7gA","[('4KUbD7gEUmrrGbu26zoXgzACXpgpQnLeBWH7WVRL6vd7', 3.0), ('3qNPJMf52Y7s3HC3s1BEiSy7hGbTRaYWn3JKyRcUViVG', 1.0), ('CGELLsMuxzdHBJdHm7FQzotvPQbctHTF8XCDD5SLAvBP', 1.0), ('2vLktru21srroBjXbW1wCptyByFoTo1jpdBKvo4bShiB', 2.0)]"
3822,2G92ty8kZziVAZDsXhMLtrKaHDpSUpgio5d7HeUDuQfGyCFjU9kinHJK3K2J9FDfQxnbF4YkuVA77768SnNnHsHo,2024/4/25 20:45,STMT,9dL8tdFyL15AKNwxrPoPyq2gUaEsx8hzEHBBnqyBAmt6,Gck5PWhKL4Qn87bhFwpL19Y5gkAbFN93GXXsTzuJ1VX4,"48EEQKfpz4YXd6F3qq3i88PyfYQjUXHbc6Sz2NhYAULK,6WDBkoUwrQXNPfFAFWq3spXaFZSDHbvAqCVJh475eD6T,HAyw1KFL53BPaDo3Q6tAvsv5Dt145dAb5TBABZHyjWHX,63YBMR9EMdBArYb3AJnzTY1qFG8pDHD1HmA1HRVZ9AEz","[('E8DzDVGFTwp4YKQV3m7A6aaWWixGUDhVTS4b6S3DYjdC', 1.0), ('AzKvFAW4pfvGrwZT7qMh3itiSSA3kPjG5UKZosLtChrg', 1.0), ('4xhoVK5uE9EVXTx8KjFFj9A4L2LaLb5UmU8AoAvqcVfC', 1.0), ('Hncaqaqt1cpGbJX4FrKV3s8GLHsbKMwpHmScx8dtphnA', 1.0)]"
